id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day,last_review_dayofyear,last_review_dayofweek
33279209,239660813,Manhattan,40.76019,-73.99524,Private room,146,1,0,1,10,314,2019,6,1,182,7
19716501,3889739,Brooklyn,40.71322,-73.94022,Private room,60,2,6,0.25,1,0,2017,10,29,302,1
18828803,48146336,Manhattan,40.76136,-73.99309,Entire home/apt,160,30,4,0.17,20,313,2018,6,16,167,7
27225028,59591371,Manhattan,40.79889,-73.94489,Entire home/apt,89,6,48,4.21,1,15,2019,7,2,183,3
14041728,84146048,Queens,40.73894,-73.92343,Entire home/apt,85,1,4,0.11,1,0,2016,9,13,257,3
34945250,12128527,Brooklyn,40.65118,-73.9788,Entire home/apt,140,10,0,0.77,2,49,2019,6,4,95,1
22206345,32345243,Brooklyn,40.69596,-73.92712,Private room,39,4,1,0.05,1,0,2018,1,2,2,3
1696050,4463092,Manhattan,40.80339,-73.95167,Private room,71,2,64,1.02,2,18,2019,6,26,177,4
20770222,94713722,Queens,40.69044,-73.75489,Entire home/apt,246,2,3,0.15,4,359,2019,3,24,83,1
25721731,2856748,Manhattan,40.74758,-73.97329,Entire home/apt,225,30,0,0.14,49,364,2018,12,1,1,7
3974464,20047729,Manhattan,40.78789,-73.97679,Private room,50,5,0,0.03,1,0,2016,6,25,212,1
29629465,37040186,Brooklyn,40.70308,-73.94893,Entire home/apt,250,1,1,0.16,1,178,2018,12,30,364,1
6499870,33975064,Manhattan,40.80571,-73.95429,Entire home/apt,150,3,2,0.04,1,0,2016,8,6,219,7
11337913,3660628,Manhattan,40.76898,-73.98453,Private room,105,4,0,0.03,1,0,2016,6,28,172,1
22869573,17631246,Manhattan,40.72997,-73.98772,Entire home/apt,150,2,20,1.15,1,0,2019,5,27,147,2
511960,2521848,Manhattan,40.73044,-73.98683,Entire home/apt,160,1,15,0.18,1,0,2016,5,9,130,2
35833554,359692,Brooklyn,40.69229,-73.96774,Entire home/apt,115,2,1,1,1,26,2019,6,30,181,1
12173904,65402364,Manhattan,40.78942,-73.96768,Entire home/apt,200,5,0,0.03,1,0,2015,12,27,81,7
33127624,245002893,Queens,40.66875,-73.73627,Private room,70,1,3,1.11,2,180,2019,6,2,153,1
25248774,7425016,Manhattan,40.72967,-73.98668,Private room,74,2,2,0.15,1,0,2018,7,22,203,1
19533701,124399442,Brooklyn,40.61249,-73.96018,Shared room,32,7,1,0.09,4,320,2018,8,27,239,2
14854002,3274903,Queens,40.73825,-73.92919,Private room,76,3,9,0.97,1,112,2019,6,16,167,1
11656750,17548437,Bronx,40.8183,-73.91938,Entire home/apt,150,5,58,1.45,1,37,2019,7,2,183,3
36109625,93723961,Queens,40.76769,-73.91994,Entire home/apt,99,2,0,1,1,94,2019,6,29,180,7
4616865,6028908,Brooklyn,40.67569,-73.95548,Private room,38,10,0,0.02,1,0,2015,7,1,2,6
27584413,69366752,Queens,40.73469,-73.85426,Entire home/apt,65,2,59,5.5,2,127,2019,7,1,182,2
36387905,273613106,Manhattan,40.79031,-73.94269,Entire home/apt,139,1,0,1,1,354,2019,6,30,181,1
20253164,103488282,Queens,40.74739,-73.92058,Private room,85,1,115,4.94,5,76,2019,6,23,174,1
7663730,33007145,Brooklyn,40.69589,-73.93232,Private room,65,1,3,0.06,1,0,2016,5,25,146,4
28660068,216235179,Brooklyn,40.70011,-73.92043,Private room,55,30,0,0.85,17,336,2019,7,1,152,7
32993357,96737879,Brooklyn,40.70263,-73.93488,Private room,70,5,1,0.37,3,4,2019,4,20,110,7
26153609,196580929,Queens,40.75228,-73.88699,Private room,42,1,3,0.25,1,0,2018,7,22,203,1
35066800,264156969,Queens,40.59279,-73.79993,Private room,80,1,1,1,1,90,2019,7,6,187,7
15500135,99552750,Manhattan,40.76346,-73.96684,Entire home/apt,190,4,83,2.58,1,104,2019,6,22,173,7
27506443,52190465,Brooklyn,40.70474,-73.9162,Entire home/apt,100,2,1,0.09,1,0,2018,8,14,226,3
18997907,49270426,Brooklyn,40.70445,-73.94359,Private room,55,6,1,0.07,1,0,2018,4,25,115,4
7945940,7020836,Manhattan,40.73849,-74.00589,Entire home/apt,225,3,159,3.4,1,132,2019,6,24,175,2
4996027,45384,Brooklyn,40.70971,-73.96561,Entire home/apt,240,14,20,0.43,1,238,2019,6,20,171,5
4614838,1698391,Manhattan,40.76142,-73.99177,Entire home/apt,272,2,7,0.13,3,277,2019,4,30,120,3
10193343,15891234,Manhattan,40.794,-73.94585,Entire home/apt,100,2,6,0.14,1,0,2016,3,29,89,3
22885310,103745233,Brooklyn,40.67346,-73.93295,Private room,60,1,54,3.07,1,0,2019,3,31,90,1
21394596,29883522,Manhattan,40.84412,-73.93968,Private room,50,3,1,0.05,1,0,2017,11,6,310,2
14419516,3417321,Manhattan,40.72935,-73.9871,Private room,150,2,9,0.26,2,0,2019,6,23,174,1
4206087,2423107,Brooklyn,40.66066,-73.95965,Entire home/apt,120,1,4,0.07,1,0,2015,5,3,123,1
28012966,1636092,Queens,40.76255,-73.91934,Entire home/apt,160,6,2,0.19,1,19,2018,11,21,325,4
2620837,4691967,Brooklyn,40.70065,-73.93862,Private room,50,5,5,0.12,1,0,2017,9,5,248,3
11940117,27488921,Manhattan,40.80403,-73.95427,Entire home/apt,148,6,44,1.12,1,280,2019,6,23,174,1
11566601,61099962,Brooklyn,40.67525,-73.96418,Private room,50,1,0,0.02,1,0,2016,2,24,46,7
32048862,89985620,Brooklyn,40.62297,-73.92971,Private room,42,2,13,3.33,3,280,2019,6,26,177,4
27466647,6485,Brooklyn,40.6813,-73.93304,Entire home/apt,150,5,4,0.47,1,160,2019,5,9,129,5
36072301,271350187,Brooklyn,40.71814,-73.95041,Private room,109,1,0,1,3,304,2019,7,7,187,5
18873930,120762452,Manhattan,40.7496,-73.97609,Entire home/apt,175,30,5,0.21,50,147,2018,12,3,337,2
34251643,258118351,Brooklyn,40.64032,-73.99493,Entire home/apt,95,18,2,1.62,2,38,2019,6,4,155,3
270680,1315849,Brooklyn,40.71073,-73.96207,Private room,190,1,30,0.33,2,365,2019,6,28,179,6
32428327,112430492,Manhattan,40.83591,-73.94033,Private room,75,1,5,1.19,1,0,2019,6,29,180,7
35913114,270074042,Manhattan,40.76123,-73.99084,Entire home/apt,229,3,1,1,1,150,2019,7,1,182,2
2361020,5535265,Brooklyn,40.68172,-73.93236,Entire home/apt,500,1,11,0.19,1,365,2015,10,20,293,3
8207003,4307662,Manhattan,40.72555,-73.97713,Entire home/apt,120,4,3,0.07,1,0,2015,12,28,362,2
20957575,52768036,Manhattan,40.72793,-73.98876,Private room,85,1,44,2.01,1,19,2019,6,13,164,5
25781295,58234433,Queens,40.73575,-73.9206,Private room,89,1,12,0.93,8,282,2019,6,16,167,1
3971526,1840581,Brooklyn,40.63762,-73.96155,Private room,65,1,0,0.17,1,0,2019,3,30,114,1
17510139,3191545,Manhattan,40.76501,-73.98312,Entire home/apt,195,30,0,0.05,23,364,2017,12,1,215,2
12006201,30283594,Manhattan,40.76484,-73.98326,Entire home/apt,239,30,0,0.1,121,348,2018,12,1,309,3
11602574,16899697,Manhattan,40.71854,-73.98362,Private room,250,2,2,0.07,1,0,2017,1,2,2,2
36036692,1316936,Manhattan,40.71688,-73.9904,Private room,125,31,0,1,1,179,2019,6,22,176,6
9614672,7534128,Manhattan,40.76406,-73.98705,Entire home/apt,450,1,0,0.02,1,0,2016,1,3,3,7
22153425,161784847,Brooklyn,40.65229,-73.96551,Entire home/apt,125,2,31,1.67,1,24,2019,6,29,180,7
15568740,37907767,Manhattan,40.7673,-73.96043,Private room,110,1,1,0.03,1,0,2016,12,3,338,7
16067816,17285612,Brooklyn,40.64908,-74.01418,Entire home/apt,75,4,5,0.16,1,0,2018,8,18,230,7
25940097,6654682,Manhattan,40.80609,-73.95258,Entire home/apt,800,4,2,0.19,1,197,2019,3,30,89,7
34362400,234623462,Queens,40.75565,-73.83361,Entire home/apt,688,3,0,1,1,365,2019,6,16,138,1
20091705,51501835,Manhattan,40.7647,-73.99391,Entire home/apt,200,30,2,0.09,31,359,2017,10,27,300,6
13880280,19504744,Manhattan,40.79405,-73.9658,Shared room,60,1,0,0.03,1,0,2016,9,18,141,1
30158934,226587084,Manhattan,40.70816,-74.0084,Entire home/apt,195,30,13,4.29,1,305,2019,7,5,186,6
21473314,31154454,Manhattan,40.74155,-73.98235,Private room,70,1,119,5.78,2,3,2019,6,23,174,1
20552544,57630325,Brooklyn,40.65265,-73.96559,Private room,47,1,18,0.8,1,0,2018,5,22,142,3
21539835,156571787,Manhattan,40.74607,-73.98547,Entire home/apt,300,2,1,0.05,1,0,2017,10,31,304,3
32922087,53725579,Manhattan,40.84505,-73.93779,Private room,45,1,23,5.95,3,217,2019,6,20,171,5
10534018,17500155,Queens,40.74775,-73.94797,Entire home/apt,100,12,5,0.13,1,0,2016,7,25,207,2
15999129,102278506,Queens,40.75989,-73.91343,Entire home/apt,110,21,6,0.19,1,0,2018,1,19,19,6
34490356,260618374,Manhattan,40.75615,-73.98803,Private room,100,1,0,1,13,353,2019,6,29,181,7
21783251,158725307,Manhattan,40.72909,-73.99125,Entire home/apt,200,2,81,4.24,2,194,2019,6,21,172,6
36276355,199696316,Brooklyn,40.66709,-73.96095,Entire home/apt,150,2,0,1,1,6,2019,7,3,184,1
2998174,5684941,Brooklyn,40.69666,-73.93248,Private room,59,20,16,0.28,1,54,2018,10,11,284,5
19603055,25959120,Manhattan,40.78668,-73.94247,Private room,85,2,2,0.08,1,0,2017,8,16,228,4
6804319,20279153,Brooklyn,40.67702,-73.96261,Entire home/apt,250,5,3,0.06,1,0,2017,7,1,182,7
25367421,22443613,Manhattan,40.72413,-73.98091,Entire home/apt,650,10,1,0.09,1,23,2018,8,25,237,7
17269342,114890218,Manhattan,40.76269,-73.99139,Entire home/apt,185,7,20,0.71,1,23,2019,3,27,86,4
18488077,1540270,Brooklyn,40.69983,-73.91625,Private room,40,3,7,0.26,1,12,2017,6,1,152,5
4423782,22963957,Manhattan,40.80479,-73.9529,Entire home/apt,115,1,8,0.16,1,0,2016,4,12,103,3
36424133,52565041,Brooklyn,40.59174,-73.95816,Private room,46,4,0,1,1,60,2019,7,3,184,4
27890305,174504698,Queens,40.73853,-73.88647,Shared room,100,1,0,1,1,179,2019,6,30,165,1
12422969,22627365,Manhattan,40.74047,-73.98932,Entire home/apt,154,1,0,0.03,1,0,2016,4,29,365,1
6450240,4498389,Brooklyn,40.683839999999996,-73.96042,Private room,70,1,4,0.08,1,0,2015,10,26,299,2
10805767,11522679,Manhattan,40.73117,-73.98593,Entire home/apt,325,1,0,0.04,1,0,2016,1,1,214,5
17943774,84979306,Queens,40.74443,-73.94298,Entire home/apt,225,1,6,0.22,1,358,2018,9,21,264,6
28563801,45466335,Manhattan,40.82195,-73.9368,Entire home/apt,250,1,36,4.62,2,301,2019,7,6,187,7
24208472,55468128,Brooklyn,40.68915,-73.95623,Private room,47,1,64,4.33,7,278,2019,6,12,163,4
3387493,15310997,Manhattan,40.78193,-73.94884,Entire home/apt,300,30,3,0.05,9,365,2017,11,30,334,5
28279502,138770550,Brooklyn,40.67222,-73.93487,Entire home/apt,325,3,15,1.56,3,124,2019,6,24,175,2
9433088,34236533,Brooklyn,40.70851,-73.94244,Private room,130,5,102,2.48,1,288,2019,7,1,182,2
22753775,168044240,Manhattan,40.7275,-73.99168,Entire home/apt,265,2,42,2.45,1,70,2019,6,7,158,6
20679396,64887490,Queens,40.75895,-73.79196,Entire home/apt,80,2,86,3.83,1,115,2019,6,30,181,1
5277117,6023360,Brooklyn,40.67221,-73.95584,Private room,50,1,1,0.02,1,0,2015,5,16,136,7
20744654,134264127,Brooklyn,40.67454,-73.9841,Entire home/apt,125,2,77,3.43,1,243,2019,7,1,182,2
34709658,240099532,Manhattan,40.75445,-73.99707,Entire home/apt,269,2,8,5.45,1,252,2019,6,26,177,4
29481874,20310357,Queens,40.77489,-73.9161,Private room,170,1,0,0.79,1,157,2019,4,23,143,3
15969964,41471799,Brooklyn,40.70604,-73.92232,Entire home/apt,115,3,3,0.1,1,0,2017,4,26,116,4
16722564,53179388,Manhattan,40.78046,-73.96047,Entire home/apt,200,30,0,0.03,10,164,2016,12,11,46,6
32102590,211549023,Manhattan,40.7467,-73.98706,Entire home/apt,220,2,4,1.09,13,283,2019,6,18,169,3
31043873,30600933,Manhattan,40.79931,-73.95238,Entire home/apt,149,1,15,2.43,1,35,2019,6,22,173,7
9597111,47705853,Manhattan,40.75429,-73.99198,Private room,99,2,5,0.11,3,252,2018,10,2,275,3
22550431,2453755,Brooklyn,40.71179,-73.93872,Entire home/apt,175,2,2,0.15,1,0,2018,5,28,148,2
20741509,148544231,Manhattan,40.80841,-73.95625,Private room,85,3,13,0.59,2,61,2018,8,27,239,2
35040055,258639206,Manhattan,40.75484,-73.9939,Entire home/apt,275,1,13,8.86,1,189,2019,7,5,186,6
36168746,272022688,Brooklyn,40.58713,-73.95349,Private room,89,2,0,1,1,59,2019,7,1,182,2
13764238,80721470,Manhattan,40.73491,-73.984,Private room,75,2,1,0.03,1,0,2016,7,26,208,3
34714579,57189210,Brooklyn,40.67493,-73.94828,Private room,90,3,1,1,1,56,2019,6,11,162,3
20309353,7344404,Brooklyn,40.71237,-73.9598,Private room,75,4,6,0.27,1,0,2019,5,3,123,6
1914461,9930219,Manhattan,40.80029,-73.94294,Private room,90,3,7,0.11,1,310,2016,2,27,58,7
9999939,51371360,Manhattan,40.78347,-73.97748,Private room,75,2,2,0.05,1,0,2016,11,26,331,7
36478357,177932088,Manhattan,40.80953,-73.9541,Private room,60,1,0,1,1,26,2019,7,1,182,2
13233113,15774226,Manhattan,40.76318,-73.98473,Private room,104,5,0,0.3,1,0,2018,12,1,2,7
31668461,236432765,Brooklyn,40.71524,-73.9553,Entire home/apt,200,2,14,3.93,2,330,2019,6,30,181,1
33138453,42732656,Brooklyn,40.72769,-73.94309,Private room,69,3,4,1.14,1,0,2019,5,23,143,5
16027606,104262874,Brooklyn,40.67776,-73.92754,Shared room,40,4,17,0.53,1,0,2018,10,8,281,2
20224936,35894876,Brooklyn,40.72505,-73.94449,Entire home/apt,99,1,114,4.97,1,255,2019,6,20,171,5
30355793,39528519,Manhattan,40.70981,-73.98702,Shared room,35,14,8,1.31,28,322,2019,6,19,170,4
24656086,186334891,Brooklyn,40.66294,-73.99349,Entire home/apt,169,2,48,3.42,2,171,2019,6,23,174,1
32765985,243367528,Queens,40.76663,-73.91436,Shared room,36,1,10,2.36,7,313,2019,6,9,160,1
28730167,25326,Brooklyn,40.65777,-73.97487,Entire home/apt,105,1,15,1.56,2,269,2019,6,7,158,6
16736830,4547658,Brooklyn,40.67451,-73.97501,Entire home/apt,275,2,119,4.08,1,65,2019,7,5,186,6
28424657,214586580,Queens,40.7708,-73.92686,Private room,55,30,19,1.92,1,184,2019,1,8,8,3
21665842,156668591,Brooklyn,40.68615,-73.9972,Entire home/apt,160,3,11,0.59,1,14,2019,7,7,188,1
20996673,33923279,Manhattan,40.82881,-73.94566,Private room,40,3,6,0.28,2,0,2017,11,3,307,6
26157329,102263916,Staten Island,40.63111,-74.09001,Entire home/apt,99,1,37,4.25,2,172,2019,7,7,188,1
32554867,53750726,Manhattan,40.76711,-73.98732,Entire home/apt,200,3,5,1.21,1,13,2019,7,6,187,7
12272850,61391963,Manhattan,40.74205,-73.97828,Entire home/apt,159,30,5,0.18,91,281,2019,6,1,152,7
32668812,88437224,Brooklyn,40.63916,-74.02175,Private room,40,2,0,0.4,1,0,2018,12,6,352,2
10648971,10489069,Manhattan,40.79886,-73.96157,Entire home/apt,132,7,0,0.03,1,0,2016,4,8,230,4
33133218,249286477,Manhattan,40.82734,-73.94718,Entire home/apt,85,4,3,1.13,1,6,2019,7,6,187,7
32549231,239139334,Queens,40.76898,-73.78855,Private room,48,1,7,3.18,3,244,2019,6,21,172,6
35283648,228634418,Queens,40.75946,-73.89019,Entire home/apt,235,2,10,8.33,1,321,2019,7,7,188,1
13653343,299090,Manhattan,40.80767,-73.93913,Entire home/apt,99,2,7,0.2,1,0,2019,1,6,6,1
19626464,34689714,Manhattan,40.76591,-73.98717,Private room,110,1,82,3.38,5,0,2019,5,19,139,1
5382755,26377263,Brooklyn,40.6593,-73.93512,Private room,44,30,1,0.03,43,273,2016,9,30,274,6
30466053,45731391,Manhattan,40.72068,-73.99019,Entire home/apt,195,2,1,0.16,3,0,2019,1,1,1,3
2695469,3038687,Manhattan,40.76479,-73.98455,Entire home/apt,99,30,8,0.14,8,107,2019,5,1,121,4
6273469,4248868,Manhattan,40.73674,-74.00832,Entire home/apt,200,1,0,0.02,1,0,2015,6,23,114,6
30514000,160778490,Manhattan,40.86565,-73.92486,Private room,40,2,3,0.42,1,19,2019,6,1,152,7
22584844,44904334,Brooklyn,40.65466,-73.95933,Private room,38,2,1,0.07,1,0,2018,5,12,132,7
3038797,7503643,Brooklyn,40.7276,-73.94029,Entire home/apt,129,30,4,0.08,52,337,2019,6,6,157,5
2209460,9538322,Manhattan,40.73747,-74.00014,Private room,110,1,136,3.1,1,63,2019,7,1,182,2
16472789,26789852,Queens,40.75502,-73.93163,Private room,50,4,125,4.29,2,11,2019,6,24,175,2
36062578,39724060,Brooklyn,40.68932,-73.93494,Entire home/apt,115,7,0,1,1,79,2019,7,3,183,2
30169107,41091852,Brooklyn,40.69338,-73.94328,Private room,75,1,29,4.6,1,84,2019,7,6,187,7
16323227,23700673,Brooklyn,40.69546,-73.96188,Private room,76,3,163,5.22,2,53,2019,6,12,163,4
15422352,62852828,Manhattan,40.82415,-73.95283,Private room,200,2,0,0.81,2,89,2018,7,24,301,5
13039122,50600973,Brooklyn,40.69499,-73.9283,Private room,45,1,251,6.68,7,69,2019,6,20,171,5
1326514,7240751,Brooklyn,40.67475,-73.9465,Private room,65,3,72,1.22,1,157,2017,7,1,182,7
6921984,619693,Manhattan,40.73323,-74.00434,Entire home/apt,198,2,3,0.07,1,0,2016,10,22,296,7
32676112,214738765,Queens,40.69433,-73.83114,Private room,58,1,16,4.44,3,129,2019,6,30,181,1
16490903,10896884,Manhattan,40.84798,-73.94092,Private room,99,2,0,0.03,1,0,2017,1,2,2,1
9509369,24767704,Brooklyn,40.6847,-73.93262,Entire home/apt,79,2,4,0.09,1,0,2016,6,20,172,2
30374290,19868844,Brooklyn,40.71115,-73.95825,Private room,60,2,14,1.99,1,0,2019,6,3,154,2
19035295,93356179,Brooklyn,40.70674,-73.9201,Entire home/apt,121,5,3,0.12,1,0,2017,7,19,200,4
31090120,56403037,Queens,40.68757,-73.85084,Private room,44,1,3,1.55,3,119,2019,5,30,150,5
27531,118971,Brooklyn,40.66831,-73.98604,Private room,99,2,354,3.2,3,20,2019,5,20,140,2
5649623,836168,Manhattan,40.77306,-73.98637,Entire home/apt,2000,30,9,0.17,11,364,2015,10,19,292,2
3569374,1673750,Brooklyn,40.66617,-73.97593,Entire home/apt,230,2,7,0.15,1,0,2016,1,2,2,7
6823578,35350208,Manhattan,40.84872,-73.93633,Private room,69,1,1,0.02,1,0,2015,7,18,199,7
568661,2590864,Brooklyn,40.70779,-73.92129,Entire home/apt,110,90,32,0.4,1,330,2019,6,10,161,2
22019711,70338191,Manhattan,40.85677,-73.92986,Private room,45,2,50,2.69,1,3,2019,6,30,181,1
13951405,65609488,Manhattan,40.71559,-74.00737,Entire home/apt,650,1,1,0.03,1,0,2016,7,17,199,1
28977135,113055692,Brooklyn,40.68349,-73.96153,Entire home/apt,175,2,5,0.63,1,158,2019,6,30,181,1
29652878,204852306,Brooklyn,40.67784,-73.93236,Shared room,30,15,0,0.24,14,0,2019,3,27,75,2
8597141,43908809,Queens,40.74921,-73.9037,Private room,50,1,3,0.07,3,65,2016,6,8,160,4
33869355,163365183,Manhattan,40.81153,-73.96112,Shared room,34,5,0,0.86,1,14,2019,6,29,119,7
5697556,946943,Brooklyn,40.71212,-73.94965,Entire home/apt,155,4,58,1.21,3,3,2019,6,28,179,6
22868760,3699016,Brooklyn,40.6774,-73.95133,Entire home/apt,140,2,54,3.17,2,1,2019,6,27,178,5
9241147,39768761,Brooklyn,40.69813,-73.93433,Entire home/apt,110,2,50,1.15,1,0,2018,12,25,359,3
7083264,32212535,Manhattan,40.76551,-73.98899,Shared room,116,2,101,2.07,2,42,2018,12,1,335,7
29508725,30346705,Brooklyn,40.69206,-73.95997,Private room,55,1,40,5.31,2,99,2019,7,1,182,2
6654202,34824417,Manhattan,40.74522,-73.97505,Entire home/apt,145,5,18,0.38,1,179,2019,6,1,152,7
22336423,40371157,Bronx,40.82441,-73.90361,Private room,125,1,25,1.34,2,0,2018,12,9,343,1
30181399,108890111,Manhattan,40.73045,-74.00266,Private room,90,2,1,0.16,1,0,2019,1,2,2,4
2303436,11762397,Manhattan,40.72153,-73.99331,Entire home/apt,220,2,146,3.45,1,112,2019,6,30,181,1
21769473,4654206,Manhattan,40.72131,-73.99816,Entire home/apt,495,5,2,0.17,1,2,2019,2,7,38,5
24313537,9973967,Manhattan,40.72626,-73.98784,Entire home/apt,310,2,78,5.49,1,169,2019,6,23,174,1
20194913,76359133,Queens,40.7385,-73.79241,Private room,60,1,100,4.27,3,311,2019,6,22,173,7
13139462,71853402,Brooklyn,40.64302,-73.95022,Private room,100,1,30,0.8,2,342,2019,7,1,182,2
12735986,69258420,Queens,40.75953,-73.91182,Entire home/apt,135,5,18,0.47,1,363,2019,5,26,146,1
7840953,7579910,Brooklyn,40.69588,-73.93944,Entire home/apt,105,30,5,0.11,1,363,2018,12,31,365,2
35512005,742949,Brooklyn,40.67977,-73.96882,Entire home/apt,249,3,1,1,1,89,2019,7,6,187,7
13398011,69050011,Manhattan,40.72563,-73.99118,Entire home/apt,300,2,16,0.43,1,0,2018,5,6,126,1
35513883,204915695,Brooklyn,40.63851,-74.00843,Private room,50,3,0,1,2,158,2019,6,23,174,1
34773903,210799153,Brooklyn,40.68727,-73.94736,Private room,56,1,5,3.06,3,1,2019,6,23,174,1
7785582,11048791,Brooklyn,40.70068,-73.91621,Private room,40,7,2,0.04,1,0,2018,5,22,142,3
18006977,886646,Manhattan,40.72261,-73.99348,Entire home/apt,250,2,5,0.2,1,0,2018,12,30,364,1
31713303,223075114,Manhattan,40.73386,-74.00038,Entire home/apt,215,2,2,1.03,1,5,2019,6,2,153,1
27408243,7638718,Brooklyn,40.70048,-73.9295,Private room,54,7,8,0.75,1,0,2019,5,25,145,7
36107133,192951036,Manhattan,40.728,-74.00032,Private room,99,1,0,1,10,226,2019,6,29,181,6
35510673,256502464,Manhattan,40.82817,-73.94598,Private room,55,1,1,1,3,35,2019,6,23,174,1
8485571,5805675,Manhattan,40.76693,-73.95911,Entire home/apt,140,7,2,0.05,1,0,2016,1,2,2,7
21298222,110081618,Manhattan,40.7617,-73.98931,Private room,150,1,146,7.19,2,60,2019,7,6,187,7
773497,4081688,Brooklyn,40.69407,-73.94551,Shared room,200,1,0,0.77,1,365,2019,4,29,117,2
6045917,31376201,Queens,40.70664,-73.83395,Private room,150,1,0,1,3,365,2019,6,29,150,7
1778294,367815,Brooklyn,40.68931,-73.95548,Entire home/apt,120,7,39,0.91,2,50,2019,6,22,173,7
28312520,131993336,Queens,40.71962,-73.85,Private room,49,1,47,4.64,2,196,2019,6,26,177,4
30423106,228415932,Queens,40.65417,-73.74158,Private room,45,1,37,20.94,1,134,2019,7,8,189,2
10350120,53268392,Manhattan,40.80076,-73.96389,Shared room,100,1,0,0.02,1,0,2016,1,3,3,2
20697910,87690038,Brooklyn,40.67538,-73.93379,Entire home/apt,165,3,2,0.16,4,263,2019,4,15,105,2
6672812,1549512,Brooklyn,40.68385,-73.96748,Private room,68,7,0,0.02,2,0,2015,9,26,269,1
436916,2169825,Manhattan,40.82669,-73.94281,Private room,55,2,7,0.08,1,0,2016,10,11,285,3
34620880,261188287,Manhattan,40.77221,-73.98085,Private room,92,10,0,1,1,0,2019,6,12,125,4
36259636,85261578,Brooklyn,40.64105,-73.9595,Entire home/apt,195,5,0,1,1,6,2019,7,1,152,3
28942802,118442680,Brooklyn,40.6185,-74.00679,Private room,150,7,5,0.79,1,149,2019,6,1,152,7
13306254,9603086,Brooklyn,40.6664,-73.99305,Entire home/apt,300,1,0,0.64,1,311,2019,6,2,183,1
29857392,61649970,Manhattan,40.71965,-73.98448,Entire home/apt,250,1,24,3.17,2,280,2019,6,21,172,6
19158672,56342503,Manhattan,40.7694,-73.98736,Entire home/apt,280,4,3,0.13,1,0,2018,1,5,5,6
9881516,50839249,Manhattan,40.74836,-73.99031,Private room,50,7,0,0.02,1,0,2016,7,1,3,3
7685764,268419,Manhattan,40.79387,-73.97136,Entire home/apt,300,5,0,0.05,1,0,2018,10,1,61,5
23768377,97262966,Queens,40.71263,-73.85372,Entire home/apt,175,2,9,0.66,2,0,2018,12,27,361,5
25518572,8997485,Brooklyn,40.62415,-73.96029,Entire home/apt,60,2,2,0.85,2,224,2019,5,8,128,4
34569454,260842282,Queens,40.59269,-73.79635,Entire home/apt,95,2,6,3.46,1,348,2019,7,1,182,2
16477061,3428943,Manhattan,40.76906,-73.95369,Entire home/apt,119,7,0,0.03,1,0,2017,6,13,79,2
15079046,43825948,Manhattan,40.86582,-73.92582,Private room,79,4,26,0.78,1,238,2019,5,24,144,6
10054708,707992,Brooklyn,40.64041,-74.01497,Private room,80,20,0,0.03,1,0,2016,8,27,197,1
13105778,72839296,Queens,40.76235,-73.92973,Entire home/apt,99,2,16,0.44,1,0,2016,12,10,345,7
9973680,33876689,Brooklyn,40.70986,-73.95927,Private room,55,7,1,0.02,1,0,2016,1,26,26,3
36388748,217557021,Manhattan,40.7617,-73.99815,Private room,180,3,0,1,1,365,2019,6,29,150,7
15952702,1499220,Manhattan,40.73316,-74.00476,Entire home/apt,147,1,42,1.32,1,4,2019,6,23,174,1
7770735,40874834,Queens,40.75421,-73.86435,Private room,75,1,96,2.06,3,339,2019,6,22,173,7
18285079,13816539,Manhattan,40.72982,-73.98076,Entire home/apt,118,2,4,0.92,1,0,2019,5,31,151,6
